date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link,result,amount,both
29.04.2017,2017,scotland,championship-2016-2017,Ayr,Hibernian,6.14,4.27,1.53,1.78,2.07,1.9,1.98,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/ayr-hibernian-6HVuNX0d/#1X2;2,2,4,0
01.04.2017,2017,scotland,championship-2016-2017,St. Mirren,Ayr,1.73,3.73,5.03,2.03,1.80,1.98,1.91,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/st-mirren-ayr-MqA6M0Ao/#1X2;2,1,8,1
24.12.2016,2016,scotland,championship-2016-2017,Dundee Utd,St. Mirren,1.42,4.68,7.42,1.61,2.36,1.81,2.09,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/dundee-utd-st-mirren-4jU6qn1a/#1X2;2,1,3,1
25.03.2017,2017,scotland,championship-2016-2017,Morton,Dunfermline,2.43,3.42,2.93,1.95,1.90,1.77,2.15,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/morton-dunfermline-hhCRj9K0/#1X2;2,2,1,0
05.11.2016,2016,scotland,championship-2016-2017,Dunfermline,Raith,2.44,3.44,2.87,1.72,2.16,1.57,2.44,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/dunfermline-raith-6JvBHxCk/#1X2;2,0,0,0
24.09.2016,2016,scotland,championship-2016-2017,Raith,Dumbarton,1.74,3.9,4.92,1.70,2.29,1.59,2.33,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/raith-dumbarton-SUtB0pyb/#1X2;2,1,5,1
29.10.2016,2016,scotland,championship-2016-2017,Dumbarton,Dunfermline,3.21,3.6,2.12,1.65,2.24,1.53,2.47,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/dumbarton-dunfermline-S4cKRMZd/#1X2;2,0,4,1
06.12.2016,2016,scotland,championship-2016-2017,Queen of South,St. Mirren,1.83,3.82,4.12,1.72,2.18,1.66,2.33,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/queen-of-south-st-mirren-hCK5wKY8/#1X2;2,2,5,1
08.04.2017,2017,scotland,championship-2016-2017,Dundee Utd,Falkirk,2.23,3.45,3.28,2.00,1.84,1.8,2.1,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/dundee-utd-falkirk-bk5VGdvN/#1X2;2,0,2,1
03.12.2016,2016,scotland,championship-2016-2017,Dunfermline,Ayr,2.08,3.51,3.49,1.87,1.92,1.69,2.14,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/dunfermline-ayr-jPLpviPJ/#1X2;2,0,2,1
15.10.2016,2016,scotland,championship-2016-2017,St. Mirren,Dundee Utd,3.85,3.68,1.89,1.71,2.15,1.58,2.35,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/st-mirren-dundee-utd-GfFbitbp/#1X2;2,2,2,0
06.05.2017,2017,scotland,championship-2016-2017,Hibernian,St. Mirren,2.08,3.54,3.41,1.71,2.16,1.63,2.42,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/hibernian-st-mirren-UkHzqFNF/#1X2;2,0,2,1
06.05.2017,2017,scotland,championship-2016-2017,Dumbarton,Falkirk,4.48,3.94,1.77,1.78,2.12,1.69,2.27,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/dumbarton-falkirk-CE6urZxM/#1X2;2,2,1,0
11.04.2017,2017,scotland,championship-2016-2017,Morton,St. Mirren,2.16,3.39,3.41,1.97,1.87,1.77,2.13,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/morton-st-mirren-0IczK7lm/#1X2;2,2,5,1
18.03.2017,2017,scotland,championship-2016-2017,Dunfermline,Ayr,1.6,4.04,5.98,1.80,2.06,1.83,2.08,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/dunfermline-ayr-zyUH1QYI/#1X2;2,2,1,0
29.04.2017,2017,scotland,championship-2016-2017,St. Mirren,Raith,1.78,3.61,4.68,2.02,1.82,1.91,1.91,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/st-mirren-raith-SQWyODoj/#1X2;2,1,5,0
