date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link
06.03.2021,2021,argentina,copa-de-la-liga-profesional,Godoy Cruz,Platense,2.38,3.23,3.11,2.31,1.65,1.96,1.82,https://www.oddsportal.com/soccer/argentina/copa-de-la-liga-profesional/godoy-cruz-platense-bgRCfBRC/
06.03.2021,2021,germany,regionalliga-sudwest,Bahlinger,Freiburg II,3.38,3.67,1.98,1.67,2.20,1.59,2.23,https://www.oddsportal.com/soccer/germany/regionalliga-sudwest/bahlinger-freiburg-jaOAJRnJ/
06.03.2021,2021,germany,regionalliga-sudwest,RW Koblenz,Schott Mainz,1.58,4.11,5.06,1.69,2.17,1.7,2.07,https://www.oddsportal.com/soccer/germany/regionalliga-sudwest/rot-weiss-koblenz-schott-mainz-A3iXzTHg/
06.03.2021,2021,spain,tercera-division-group-3,Rinconeda Polanco,Textil Escudo,3.86,3.6,1.8,1.94,1.83,1.78,1.93,https://www.oddsportal.com/soccer/spain/tercera-division-group-3/rinconeda-polanco-textil-escudo-8IsLepjI/
06.03.2021,2021,iran,persian-gulf-pro-league,Sanat Naft,Persepolis,4.6,3.09,1.85,2.70,1.45,2.35,1.55,https://www.oddsportal.com/soccer/iran/persian-gulf-pro-league/sanat-naft-persepolis-Q1AkE0Dp/
06.03.2021,2021,brazil,campeonato-paulista-a2,Portuguesa,Atibaia,1.79,3.33,4.39,2.33,1.57,2.1,1.66,https://www.oddsportal.com/soccer/brazil/campeonato-paulista-a2/portuguesa-atibaia-4p16OjgQ/
06.03.2021,2021,spain,tercera-division-group-5,CE Manresa,Montanesa,1.49,3.87,6.11,1.97,1.81,2.08,1.69,https://www.oddsportal.com/soccer/spain/tercera-division-group-5/ce-manresa-montanesa-dUb7ydwb/
06.03.2021,2021,germany,regionalliga-west,Oberhausen,Alemannia Aachen,1.86,3.53,3.99,1.98,1.82,1.82,1.92,https://www.oddsportal.com/soccer/germany/regionalliga-west/oberhausen-alemannia-aachen-0O4l13iN/
06.03.2021,2021,iceland,league-cup,KR Reykjavik,Kordrengir,1.09,9.72,17.96,1.19,4.06,1.85,1.89,https://www.oddsportal.com/soccer/iceland/league-cup/kr-reykjavik-kordrengir-67jfe5ci/
06.03.2021,2021,spain,tercera-division-group-10,Pozoblanco,Puente Genil,2.3,3.28,2.86,2.18,1.66,1.85,1.85,https://www.oddsportal.com/soccer/spain/tercera-division-group-10/pozoblanco-puente-genil-KWLFIxT3/
06.03.2021,2021,northern-ireland,nifl-premiership,Portadown,Glenavon,5.06,4.36,1.56,1.52,2.41,1.6,2.21,https://www.oddsportal.com/soccer/northern-ireland/nifl-premiership/portadown-glenavon-YPrB2Xt5/
06.03.2021,2021,england,national-league,Chesterfield,Yeovil,2.11,3.42,3.33,1.95,1.86,1.75,2.01,https://www.oddsportal.com/soccer/england/national-league/chesterfield-yeovil-fa9CZVvF/
06.03.2021,2021,netherlands,eredivisie,Waalwijk,Utrecht,5.63,4.42,1.55,1.65,2.32,1.73,2.07,https://www.oddsportal.com/soccer/netherlands/eredivisie/waalwijk-utrecht-ADKMatNF/
06.03.2021,2021,spain,segunda-division-b-group-1,Compostela,Celta Vigo B,2.48,2.82,3.11,2.66,1.47,2.15,1.65,https://www.oddsportal.com/soccer/spain/segunda-division-b-group-1/compostela-celta-vigo-YF3gZ44q/
06.03.2021,2021,poland,iii-liga-group-i,Legionowo,Jagiellonia II,1.81,3.71,3.72,1.73,2.07,1.63,2.14,https://www.oddsportal.com/soccer/poland/iii-liga-group-i/legionowo-jagiellonia-2sU0O1il/
06.03.2021,2021,algeria,u21-league,Paradou U21,USM Alger U21,1.67,3.58,4.64,1.72,2.00,1.7,2.02,https://www.oddsportal.com/soccer/algeria/u21-league/paradou-usm-alger-ARuI7roQ/
06.03.2021,2021,faroe-islands,premier-league,Streymur,IF Fuglafjordur,2.51,3.75,2.36,1.43,2.55,1.41,2.69,https://www.oddsportal.com/soccer/faroe-islands/premier-league/eb-streymur-if-fuglafjordur-4zWMmTCD/
06.03.2021,2021,romania,liga-2,Aerostar,Pandurii,1.66,3.8,4.62,1.76,2.04,1.76,1.99,https://www.oddsportal.com/soccer/romania/liga-2/aerostar-pandurii-0tQFtOUm/
06.03.2021,2021,russia,fnl,Yenisey,F. Voronezh,2.85,3.07,2.62,2.51,1.54,2.06,1.73,https://www.oddsportal.com/soccer/russia/fnl/yenisey-f-voronezh-WnsUtPsh/
06.03.2021,2021,bangladesh,premier-league,Muktijoddha Sangsad,Abahani Chittagong,4.73,3.72,1.65,1.87,1.90,1.83,1.9,https://www.oddsportal.com/soccer/bangladesh/premier-league/muktijoddha-sangsad-abahani-chittagong-QVR7Ksst/
06.03.2021,2021,south-korea,korean-cup,Siheung Citizen,Ulsan Citizen,3.82,3.8,1.83,1.69,2.18,1.63,2.21,https://www.oddsportal.com/soccer/south-korea/korean-cup/siheung-citizen-ulsan-citizen-vcQ8I3so/
06.03.2021,2021,austria,tipico-bundesliga,Tirol,Sturm Graz,3.08,3.58,2.23,1.80,2.07,1.65,2.21,https://www.oddsportal.com/soccer/austria/tipico-bundesliga/tirol-sturm-graz-hrHrmQRh/
06.03.2021,2021,iran,persian-gulf-pro-league,Tractor,Nassaji Mazandaran,1.68,3.22,5.64,2.84,1.41,2.75,1.42,https://www.oddsportal.com/soccer/iran/persian-gulf-pro-league/tractor-mazandaran-rFxbOpyh/
06.03.2021,2021,australia,npl-nsw,Sutherland Sharks,Marconi Stallions,3.56,3.86,1.88,1.58,2.34,1.55,2.36,https://www.oddsportal.com/soccer/australia/npl-nsw/sutherland-sharks-marconi-stallions-YRFhXtQE/
06.03.2021,2021,australia,npl-queensland,Queensland Lions,Gold Coast Knights,2.37,3.73,2.62,1.48,2.48,1.45,2.64,https://www.oddsportal.com/soccer/australia/npl-queensland/queensland-lions-gold-coast-knights-sc-t41Kgli6/
06.03.2021,2021,england,league-one,Shrewsbury,Fleetwood,2.69,3.25,2.78,2.29,1.65,1.92,1.85,https://www.oddsportal.com/soccer/england/league-one/shrewsbury-fleetwood-town-bBKLN7yB/
06.03.2021,2021,world,club-friendly,Adelaide City (Aus),Modbury Jets (Aus),1.62,4.28,4.3,1.44,2.55,1.5,2.42,https://www.oddsportal.com/soccer/world/club-friendly/adelaide-city-modbury-jets-SMI4AiQh/
06.03.2021,2021,slovakia,fortuna-liga,Trencin,Trnava,2.55,3.27,2.67,1.75,2.08,1.59,2.25,https://www.oddsportal.com/soccer/slovakia/fortuna-liga/trencin-spartak-trnava-lQAGTXJl/
06.03.2021,2021,north-macedonia,2-mfl,Sasa,Tikves,3.33,3.57,1.94,1.58,2.16,1.51,2.27,https://www.oddsportal.com/soccer/north-macedonia/2-mfl/kamenica-sasa-tikves-S6tAqc9t/
06.03.2021,2021,france,coupe-de-france,Ales,Montpellier,9.15,5.84,1.29,1.54,2.44,1.9,1.87,https://www.oddsportal.com/soccer/france/coupe-de-france/ales-montpellier-z99mogYT/
06.03.2021,2021,egypt,premier-league,Aswan SC,Pyramids,7.04,3.68,1.5,2.36,1.58,2.46,1.51,https://www.oddsportal.com/soccer/egypt/premier-league/aswan-pyramids-j1cQdjV0/
06.03.2021,2021,finland,suomen-cup,SJK Akatemia,SJK,29.0,10.13,1.07,1.36,2.88,2.99,1.33,https://www.oddsportal.com/soccer/finland/suomen-cup/sjk-akatemia-sjk-tSJUPrbt/
06.03.2021,2021,argentina,primera-b,Deportivo Armenio,Flandria,2.52,2.83,3.01,2.65,1.42,2.14,1.64,https://www.oddsportal.com/soccer/argentina/primera-b/deportivo-armenio-flandria-jyOGiOZe/
06.03.2021,2021,malta,premier-league,Floriana,Balzan,2.23,3.35,2.96,1.87,1.90,1.67,2.07,https://www.oddsportal.com/soccer/malta/premier-league/floriana-balzan-fc-0UyFwFRB/
06.03.2021,2021,wales,cymru-premier,Flint,Penybont,2.86,3.7,2.18,1.50,2.43,1.46,2.53,https://www.oddsportal.com/soccer/wales/cymru-premier/flint-town-penybont-xrTglIOn/
06.03.2021,2021,colombia,primera-b,Tigres,Cartagena,1.92,3.12,4.22,2.41,1.56,2.1,1.68,https://www.oddsportal.com/soccer/colombia/primera-b/tigres-futbol-club-cartagena-UJWM35Nr/
06.03.2021,2021,africa,caf-champions-league,Esperance Tunis (Tun),Zamalek (Egy),2.05,3.11,3.9,2.49,1.53,2.13,1.67,https://www.oddsportal.com/soccer/africa/caf-champions-league/esperance-tunis-zamalek-t07IhTeM/
06.03.2021,2021,montenegro,prva-crnogorska-liga,Sutjeska,Zeta,1.67,3.45,4.97,2.33,1.57,2.16,1.65,https://www.oddsportal.com/soccer/montenegro/prva-crnogorska-liga/sutjeska-zeta-2ywseq8T/
06.03.2021,2021,spain,segunda-division-b-group-2,Ebro,Tarazona,2.08,3.05,3.72,2.41,1.56,2.04,1.72,https://www.oddsportal.com/soccer/spain/segunda-division-b-group-2/ebro-tarazona-6ZrwBYFl/
06.03.2021,2021,cyprus,first-division,Omonia,Anorthosis,1.95,3.34,3.83,2.15,1.69,1.93,1.81,https://www.oddsportal.com/soccer/cyprus/first-division/omonia-anorthosis-vR9erchm/
06.03.2021,2021,wales,cymru-premier,Connahs Q.,Newtown,1.24,5.59,10.48,1.63,2.27,2.11,1.67,https://www.oddsportal.com/soccer/wales/cymru-premier/connahs-q-newtown-bJtegklg/
06.03.2021,2021,england,league-one,Lincoln,Crewe,2.39,3.49,2.99,1.92,1.94,1.71,2.09,https://www.oddsportal.com/soccer/england/league-one/lincoln-city-crewe-CfI9Q9ih/
06.03.2021,2021,poland,ekstraliga-women,GKS Katowice W,Medyk Konin W,7.02,5.2,1.32,1.40,2.72,1.55,2.24,https://www.oddsportal.com/soccer/poland/ekstraliga-women/gks-katowice-medyk-konin-GzJlGeyL/
06.03.2021,2021,thailand,thai-league-2,Chainat,Nong Bua Pitchaya,3.07,3.11,2.29,1.98,1.81,1.72,2.03,https://www.oddsportal.com/soccer/thailand/thai-league-2/chainat-nong-bua-pitchaya-rilYC8I5/
06.03.2021,2021,africa,caf-champions-league,Teungueth (Sen),MC Alger (Alg),2.6,2.76,3.13,3.10,1.36,2.4,1.54,https://www.oddsportal.com/soccer/africa/caf-champions-league/teungueth-mc-alger-298Eg9tG/
06.03.2021,2021,slovakia,2-liga,Poprad,Petrzalka,10.6,5.6,1.23,1.58,2.35,2.06,1.7,https://www.oddsportal.com/soccer/slovakia/2-liga/fk-poprad-petrzalka-jHJuDc6j/
06.03.2021,2021,algeria,ligue-2,El Kerma,Saida,2.04,2.96,3.8,2.75,1.40,2.26,1.57,https://www.oddsportal.com/soccer/algeria/ligue-2/el-kerma-saida-h6ZW4DmF/
06.03.2021,2021,world,club-friendly,Olympia Warriors (Aus),Clarence Zebras (Aus),1.68,4.53,3.57,1.33,3.24,1.42,2.77,https://www.oddsportal.com/soccer/world/club-friendly/olympia-warriors-clarence-zebras-GnF0BXAn/
06.03.2021,2021,ghana,premier-league,Karela,Aduana Stars,1.71,3.25,5.04,2.44,1.48,2.27,1.57,https://www.oddsportal.com/soccer/ghana/premier-league/karela-aduana-stars-Ymm0ktXm/
06.03.2021,2021,england,premier-league,Burnley,Arsenal,5.42,3.97,1.69,2.02,1.86,1.97,1.83,https://www.oddsportal.com/soccer/england/premier-league/burnley-arsenal-O0hdrTBS/
06.03.2021,2021,luxembourg,national-division,Rodange,Hesperange,4.59,3.94,1.62,1.63,2.20,1.64,2.16,https://www.oddsportal.com/soccer/luxembourg/national-division/fc-rodange-91-hesperange-zgNuvN7O/
06.03.2021,2021,spain,tercera-division-group-11,San Rafael,Mallorca B,4.84,3.41,1.69,2.11,1.70,1.95,1.79,https://www.oddsportal.com/soccer/spain/tercera-division-group-11/san-rafael-mallorca-00GlA4R8/
06.03.2021,2021,iceland,league-cup,Afturelding,KA Akureyri,11.09,7.1,1.18,1.27,3.35,1.72,2.05,https://www.oddsportal.com/soccer/iceland/league-cup/afturelding-ka-akureyri-S0scRQrB/
06.03.2021,2021,spain,tercera-division-group-12,Santa Ursula,Ibarra,1.76,3.35,4.47,2.34,1.57,2.09,1.66,https://www.oddsportal.com/soccer/spain/tercera-division-group-12/cd-santa-ursula-ibarra-lpwvLRu8/
06.03.2021,2021,croatia,1-hnl,Hajduk Split,Varazdin,1.42,4.28,7.32,1.98,1.85,2.13,1.66,https://www.oddsportal.com/soccer/croatia/1-hnl/hajduk-split-varazdin-Io0ga6gG/
06.03.2021,2021,south-africa,premier-league,Bloem Celtic,Maritzburg Utd,2.55,2.9,2.94,2.66,1.43,2.22,1.62,https://www.oddsportal.com/soccer/south-africa/premier-league/bloem-celtic-maritzburg-utd-nuwdu65p/
06.03.2021,2021,australia,a-league,Brisbane Roar,Sydney FC,2.83,3.37,2.53,1.91,1.95,1.68,2.18,https://www.oddsportal.com/soccer/australia/a-league/brisbane-roar-sydney-fc-IqeVeTDH/
06.03.2021,2021,argentina,primera-b,Defensores Unidos,Acassuso,3.07,2.95,2.39,2.51,1.47,2.07,1.68,https://www.oddsportal.com/soccer/argentina/primera-b/defensores-unidos-acassuso-WW03FRR2/
06.03.2021,2021,slovakia,fortuna-liga,Michalovce,Nitra,1.88,3.58,3.81,1.91,1.89,1.78,1.97,https://www.oddsportal.com/soccer/slovakia/fortuna-liga/michalovce-nitra-6yA5YsND/
06.03.2021,2021,spain,tercera-division-group-4,Urgatzi,Somorrostro,5.42,3.77,1.56,1.95,1.82,1.9,1.81,https://www.oddsportal.com/soccer/spain/tercera-division-group-4/urgatzi-somorrostro-QBcvg4iQ/
06.03.2021,2021,germany,3-liga,Magdeburg,Mannheim,2.52,3.39,2.66,1.84,2.00,1.64,2.15,https://www.oddsportal.com/soccer/germany/3-liga/magdeburg-mannheim-KCVYFLQk/
06.03.2021,2021,italy,serie-b,Venezia,Brescia,1.99,3.36,4.05,2.09,1.80,1.87,1.91,https://www.oddsportal.com/soccer/italy/serie-b/unione-venezia-brescia-Iuce2nuN/
06.03.2021,2021,uruguay,primera-division,Penarol,River Plate,1.77,3.56,4.39,2.01,1.78,1.9,1.84,https://www.oddsportal.com/soccer/uruguay/primera-division/penarol-river-plate-bTPQUWi2/
06.03.2021,2021,slovakia,2-liga,Puchov,Samorin,2.18,3.4,3.0,1.83,1.96,1.64,2.16,https://www.oddsportal.com/soccer/slovakia/2-liga/msk-puchov-samorin-dG17V5MH/
06.03.2021,2021,italy,primavera-2,Crotone U19,Reggina U19,1.89,3.77,3.37,1.44,2.55,1.42,2.6,https://www.oddsportal.com/soccer/italy/primavera-2/crotone-reggina-xjmL3TZt/
06.03.2021,2021,denmark,1st-division,Hvidovre IF,Kolding IF,2.3,3.21,3.22,1.87,1.98,1.63,2.22,https://www.oddsportal.com/soccer/denmark/1st-division/hvidovre-if-kolding-if-rNhBBhG5/
06.03.2021,2021,poland,ekstraklasa,Podbeskidzie,Lechia Gdansk,2.75,3.16,2.63,2.22,1.68,1.89,1.87,https://www.oddsportal.com/soccer/poland/ekstraklasa/podbeskidzie-lechia-gdansk-pAPi9SEt/
06.03.2021,2021,montenegro,prva-crnogorska-liga,FK Podgorica,Jezero,2.04,3.16,3.58,2.33,1.57,1.98,1.72,https://www.oddsportal.com/soccer/montenegro/prva-crnogorska-liga/fk-podgorica-jezero-8IF9j3Gp/
06.03.2021,2021,spain,segunda-division-b-group-2,Portugalete,Barakaldo,1.85,3.14,4.53,2.38,1.57,2.18,1.64,https://www.oddsportal.com/soccer/spain/segunda-division-b-group-2/portugalete-barakaldo-0IXH646C/
06.03.2021,2021,mexico,liga-premier-serie-a,Alacranes de Durango,Saltillo,1.41,4.36,6.83,1.80,2.02,1.95,1.76,https://www.oddsportal.com/soccer/mexico/liga-premier-serie-a/alacranes-de-durango-saltillo-YwEYYJQm/
06.03.2021,2021,russia,fnl,Akron Togliatti,SKA Khabarovsk,2.9,3.19,2.5,2.30,1.63,1.94,1.82,https://www.oddsportal.com/soccer/russia/fnl/akron-togliatti-ska-khabarovsk-MyzsvNRA/
06.03.2021,2021,spain,tercera-division-group-3,Barreda Balompie,Torina,1.78,3.5,4.08,1.93,1.84,1.83,1.92,https://www.oddsportal.com/soccer/spain/tercera-division-group-3/barreda-balompie-torina-ni12rLcB/
06.03.2021,2021,japan,j1-league,Sagan Tosu,Urawa Reds,2.4,3.29,3.04,2.24,1.68,1.91,1.87,https://www.oddsportal.com/soccer/japan/j1-league/sagan-tosu-urawa-reds-fXULPAeU/
06.03.2021,2021,portugal,liga-bpi-women,Ovarense W,Boavista W,1.83,3.74,3.56,1.73,2.04,1.65,2.13,https://www.oddsportal.com/soccer/portugal/liga-bpi-women/ovarense-boavista-WKAq97XT/
06.03.2021,2021,germany,bundesliga,B. Monchengladbach,Bayer Leverkusen,2.58,3.65,2.75,1.63,2.39,1.52,2.53,https://www.oddsportal.com/soccer/germany/bundesliga/b-monchengladbach-bayer-leverkusen-U5qp46mP/
06.03.2021,2021,belgium,jupiler-league,Eupen,Leuven,1.9,3.92,3.7,1.61,2.36,1.56,2.39,https://www.oddsportal.com/soccer/belgium/jupiler-league/eupen-leuven-pf9mNMDF/
06.03.2021,2021,england,championship,Stoke,Wycombe,1.62,3.96,5.84,2.08,1.81,2.05,1.75,https://www.oddsportal.com/soccer/england/championship/stoke-city-wycombe-bLiahWg8/
06.03.2021,2021,turkey,1-lig,Ankaraspor,Menemenspor,2.54,3.12,2.8,2.16,1.70,1.85,1.9,https://www.oddsportal.com/soccer/turkey/1-lig/ankaraspor-menemenspor-Ay3QlyUo/
06.03.2021,2021,spain,segunda-division-b-group-4,UCAM Murcia,Yeclano,1.6,3.54,5.78,2.25,1.63,2.19,1.62,https://www.oddsportal.com/soccer/spain/segunda-division-b-group-4/ucam-murcia-yeclano-2yaIDdnE/
06.03.2021,2021,russia,premier-league,CSKA Moscow,Akhmat Grozny,1.7,3.89,5.46,1.97,1.90,1.91,1.89,https://www.oddsportal.com/soccer/russia/premier-league/cska-moscow-akhmat-grozny-vwphfg7R/
06.03.2021,2021,northern-ireland,nifl-premiership,Crusaders,Warrenpoint,1.39,4.9,6.84,1.54,2.46,1.74,2.02,https://www.oddsportal.com/soccer/northern-ireland/nifl-premiership/crusaders-warrenpoint-bgya5Zdn/
06.03.2021,2021,sweden,svenska-cupen,Malmo FF,Halmstad,1.51,4.38,6.06,1.67,2.17,1.8,1.97,https://www.oddsportal.com/soccer/sweden/svenska-cupen/malmo-ff-halmstad-44ukjR8a/
06.03.2021,2021,england,national-league,Dag &amp; Red,Boreham Wood,2.78,3.3,2.47,2.06,1.77,1.8,1.96,https://www.oddsportal.com/soccer/england/national-league/dagenham-red-boreham-wood-82DGYkfL/
06.03.2021,2021,portugal,primeira-liga,Portimonense,Tondela,1.95,3.42,4.11,2.18,1.73,1.95,1.83,https://www.oddsportal.com/soccer/portugal/primeira-liga/portimonense-tondela-ll58NpST/
06.03.2021,2021,tunisia,ligue-professionnelle-1,Ben Guerdane,Monastir,2.18,2.83,3.66,3.14,1.28,2.55,1.46,https://www.oddsportal.com/soccer/tunisia/ligue-professionnelle-1/ben-guerdane-monastir-hz31CZOA/
06.03.2021,2021,spain,tercera-division-group-8,La Virgen,Santa Marta Tormes,1.91,3.15,4.02,2.46,1.52,2.21,1.63,https://www.oddsportal.com/soccer/spain/tercera-division-group-8/la-virgen-santa-marta-tormes-21hC3dxc/
06.03.2021,2021,brazil,campeonato-paulista-a2,Piracicaba,Velo Clube,1.62,3.56,5.27,2.13,1.69,2.06,1.69,https://www.oddsportal.com/soccer/brazil/campeonato-paulista-a2/piracicaba-velo-clube-CjjtIlWg/
06.03.2021,2021,spain,tercera-division-group-6,Roda,Recambios Colon,1.59,3.52,5.62,2.31,1.58,2.13,1.64,https://www.oddsportal.com/soccer/spain/tercera-division-group-6/roda-recambios-colon-YkMevH5h/
06.03.2021,2021,wales,cymru-premier,TNS,Bala,1.56,4.12,5.07,1.66,2.20,1.72,2.04,https://www.oddsportal.com/soccer/wales/cymru-premier/tns-bala-GYRcmxvg/
06.03.2021,2021,colombia,primera-a,Junior,Bucaramanga,1.63,3.46,5.77,2.45,1.55,2.34,1.56,https://www.oddsportal.com/soccer/colombia/primera-a/junior-bucaramanga-jPPhVhkH/
06.03.2021,2021,england,league-one,Doncaster,Plymouth,1.96,3.61,4.0,1.81,2.05,1.68,2.13,https://www.oddsportal.com/soccer/england/league-one/doncaster-plymouth-4jCgKYUI/
06.03.2021,2021,costa-rica,primera-division,Limon,Guadalupe,2.49,3.01,2.95,2.15,1.71,1.82,1.92,https://www.oddsportal.com/soccer/costa-rica/primera-division/limon-guadalupe-zyWbFEEs/
06.03.2021,2021,spain,laliga2,Leganes,Castellon,1.6,3.71,6.47,2.45,1.59,2.37,1.57,https://www.oddsportal.com/soccer/spain/laliga2/leganes-castellon-lQ4irnZF/
06.03.2021,2021,mexico,liga-mx,Atlas,Juarez,1.84,3.42,4.49,2.21,1.68,2.0,1.77,https://www.oddsportal.com/soccer/mexico/liga-mx/atlas-juarez-fe7pyrV2/
06.03.2021,2021,morocco,botola-pro,Berkane,FAR Rabat,2.2,2.77,3.75,2.97,1.38,2.36,1.54,https://www.oddsportal.com/soccer/morocco/botola-pro/berkane-far-rabat-j1mc4Ip2/
06.03.2021,2021,kosovo,superliga,Gjilani,Arberia,1.81,3.3,4.25,2.25,1.61,2.0,1.73,https://www.oddsportal.com/soccer/kosovo/superliga/gjilani-arberia-GbqoTeVM/
06.03.2021,2021,serbia,prva-liga,Zeleznicar Pancevo,Borac 1926,2.35,3.06,3.03,2.28,1.55,1.92,1.81,https://www.oddsportal.com/soccer/serbia/prva-liga/zeleznicar-pancevo-borac-1926-2qygMlAB/
06.03.2021,2021,brazil,campeonato-brasiliense,Santa Maria,Gama,4.22,3.55,1.78,1.69,2.14,1.6,2.21,https://www.oddsportal.com/soccer/brazil/campeonato-brasiliense/santa-maria-gama-nwzQgA4t/
06.03.2021,2021,world,club-friendly,Hillerod (Den),FA 2000 (Den),2.33,3.62,2.65,1.62,2.30,1.51,2.39,https://www.oddsportal.com/soccer/world/club-friendly/hillerod-frederiksberg-alliancen-2000-SMbYAMbh/
06.03.2021,2021,germany,3-liga,Duisburg,Munich 1860,3.38,3.46,2.07,1.85,2.00,1.68,2.09,https://www.oddsportal.com/soccer/germany/3-liga/duisburg-munich-1860-OQDWI9bR/
06.03.2021,2021,kosovo,superliga,Prishtina,KF Llapi,1.71,3.49,4.49,2.14,1.68,1.94,1.76,https://www.oddsportal.com/soccer/kosovo/superliga/prishtina-llapi-0MH3owoi/
06.03.2021,2021,france,coupe-de-france,Lyon,Sochaux,1.3,5.75,11.17,1.66,2.30,2.08,1.73,https://www.oddsportal.com/soccer/france/coupe-de-france/lyon-sochaux-xIeFtDto/
06.03.2021,2021,moldova,divizia-nationala,CSCA Buiucani,Codru Lozova,1.14,6.73,14.58,1.40,2.63,2.17,1.64,https://www.oddsportal.com/soccer/moldova/divizia-nationala/csca-buiucani-codru-lozova-xvJ5fAxE/
06.03.2021,2021,spain,laliga2,Zaragoza,Tenerife,2.92,2.77,2.93,3.03,1.41,2.32,1.59,https://www.oddsportal.com/soccer/spain/laliga2/zaragoza-tenerife-zabZZNtd/
06.03.2021,2021,zambia,super-league,Zanaco,Nkana,1.37,4.2,7.3,2.20,1.60,2.25,1.57,https://www.oddsportal.com/soccer/zambia/super-league/zanaco-nkana-Slwnyzca/
06.03.2021,2021,poland,division-2,Ol. Grudziadz,Bytovia Bytow,2.71,3.34,2.38,1.82,1.97,1.65,2.11,https://www.oddsportal.com/soccer/poland/division-2/ol-grudziadz-bytovia-bytow-O8Ijp6m4/
06.03.2021,2021,brazil,campeonato-paulista,Inter de Limeira,Novorizontino,3.3,3.17,2.22,2.34,1.61,1.96,1.8,https://www.oddsportal.com/soccer/brazil/campeonato-paulista/internacional-de-limeira-novorizontino-UBGpN11M/
06.03.2021,2021,thailand,thai-league-2,Ayutthaya Utd,Udon Thani,1.59,3.85,5.04,1.82,1.97,1.79,1.92,https://www.oddsportal.com/soccer/thailand/thai-league-2/ayutthaya-united-udon-thani-xEmxCSXB/
06.03.2021,2021,poland,ekstraliga-women,UJ Krakow W,UKS SMS Lodz W,7.69,5.53,1.28,1.33,3.01,1.61,2.16,https://www.oddsportal.com/soccer/poland/ekstraliga-women/uj-krakow-uks-sms-lodz-nJ9KAZbr/
06.03.2021,2021,cyprus,division-2,Xylotympou,Aris,4.89,3.61,1.61,1.82,1.88,1.82,1.88,https://www.oddsportal.com/soccer/cyprus/division-2/po-xylotympou-2006-aris-UJA5CdxE/
06.03.2021,2021,wales,cymru-premier,Druids,Barry,3.74,3.87,1.81,1.61,2.29,1.56,2.28,https://www.oddsportal.com/soccer/wales/cymru-premier/cefn-druids-barry-town-vTl3iTI5/
06.03.2021,2021,mexico,liga-premier-serie-a,Cimarrones de Sonora 2,Colima FC,7.17,4.85,1.36,1.62,2.32,1.77,1.94,https://www.oddsportal.com/soccer/mexico/liga-premier-serie-a/cimarrones-de-sonora-colima-fc-fg2sXce0/
06.03.2021,2021,tunisia,ligue-2,Sporting Ben Arous,Gabes,1.76,3.3,4.51,2.41,1.54,2.15,1.63,https://www.oddsportal.com/soccer/tunisia/ligue-2/sporting-ben-arous-gabes-GIqTqmSd/
06.03.2021,2021,montenegro,prva-crnogorska-liga,Decic,Rudar,2.02,3.19,3.58,2.29,1.59,1.95,1.79,https://www.oddsportal.com/soccer/montenegro/prva-crnogorska-liga/decic-rudar-OpvwdPhN/
06.03.2021,2021,netherlands,eredivisie,Twente,Willem II,1.74,3.97,4.52,1.75,2.16,1.7,2.12,https://www.oddsportal.com/soccer/netherlands/eredivisie/twente-willem-ii-2Ba1hbFk/
06.03.2021,2021,germany,regionalliga-west,Straelen,Bergisch Gladbach,2.11,3.39,3.31,1.96,1.83,1.76,1.99,https://www.oddsportal.com/soccer/germany/regionalliga-west/straelen-bergisch-gladbach-AZBy4574/
06.03.2021,2021,malaysia,premier-league,Terengganu 2,Skuad Projek,1.4,4.7,6.03,1.43,2.58,1.62,2.13,https://www.oddsportal.com/soccer/malaysia/premier-league/terengganu-skuad-projek-Qsz48zR6/
06.03.2021,2021,malta,premier-league,Mosta,Senglea Athletics,1.2,6.39,11.09,1.41,2.69,1.89,1.83,https://www.oddsportal.com/soccer/malta/premier-league/mosta-fc-senglea-athletics-h4Y6uyca/
06.03.2021,2021,ecuador,liga-pro,Ind. del Valle,Mushuc Runa,1.61,4.0,4.94,1.70,2.12,1.72,2.05,https://www.oddsportal.com/soccer/ecuador/liga-pro/independiente-del-valle-mushuc-runa-vglJ2naP/
06.03.2021,2021,cyprus,division-2,Othellos Athienou,Ypsonas,1.23,5.78,8.21,1.52,2.35,1.86,1.84,https://www.oddsportal.com/soccer/cyprus/division-2/othellos-athienou-ypsonas-tfE9BGiK/
06.03.2021,2021,england,league-two,Stevenage,Harrogate,3.02,3.13,2.51,2.50,1.55,2.05,1.73,https://www.oddsportal.com/soccer/england/league-two/stevenage-harrogate-QPImAFAl/
06.03.2021,2021,north-macedonia,2-mfl,FK Korab,FK Skopje,3.04,3.6,2.05,2.04,1.69,1.8,1.9,https://www.oddsportal.com/soccer/north-macedonia/2-mfl/fk-korab-fk-skopje-tzbiSAdd/
06.03.2021,2021,poland,division-2,GKS Katowice,Hutnik Krakow,1.23,5.7,10.03,1.46,2.49,1.9,1.84,https://www.oddsportal.com/soccer/poland/division-2/gks-katowice-hutnik-nowa-huta-QXE7tOnT/
06.03.2021,2021,germany,bundesliga,Eintracht Frankfurt,Stuttgart,1.93,3.84,3.93,1.47,2.63,1.45,2.74,https://www.oddsportal.com/soccer/germany/bundesliga/eintracht-frankfurt-vfb-stuttgart-jHoDc4Qh/
