date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link
03.03.2021,2021,brazil,campeonato-paulista,Santos,Ferroviaria,2.28,3.15,3.21,2.24,1.66,1.91,1.84,https://www.oddsportal.com/soccer/brazil/campeonato-paulista/santos-ferroviaria-xbBQRPni
03.03.2021,2021,brazil,campeonato-alagoano,CSA,Olhodaguense,1.32,4.76,8.05,1.72,2.08,1.98,1.74,https://www.oddsportal.com/soccer/brazil/campeonato-alagoano/csa-centro-esportivo-olhodaguense-lGmBgyn0
03.03.2021,2021,brazil,campeonato-baiano,Akademija Pandev,Makedonija GP,2.02,3.24,3.24,2.02,1.79,1.75,1.95,https://www.oddsportal.com/soccer/brazil/campeonato-baiano/alagoinhas-bahia-de-feira-OKCdz2zq
03.03.2021,2021,greece,super-league-2,Xanthi FC,Apollon Larissa,1.67,3.33,5.26,2.34,1.57,2.21,1.6,https://www.oddsportal.com/soccer/greece/super-league-2/xanthi-apollon-larissa-jL3pMCH1
03.03.2021,2021,germany,dfb-pokal,RB Leipzig,Wolfsburg,1.83,3.95,4.13,1.81,2.08,1.74,2.08,https://www.oddsportal.com/soccer/germany/dfb-pokal/rb-leipzig-wolfsburg-EyhPr4JP
03.03.2021,2021,tunisia,ligue-professionnelle-1,Metlaoui,Etoile Sahel,5.23,3.11,1.76,2.74,1.41,2.49,1.49,https://www.oddsportal.com/soccer/tunisia/ligue-professionnelle-1/metlaoui-etoile-sahel-vXxSczAH
03.03.2021,2021,switzerland,super-league,St. Gallen,Servette,2.19,3.69,3.12,1.67,2.30,1.56,2.39,https://www.oddsportal.com/soccer/switzerland/super-league/st-gallen-servette-2i1YDdx3
03.03.2021,2021,spain,tercera-division-group-7,Mostoles,Leganes B,5.16,3.63,1.61,2.03,1.76,1.95,1.76,https://www.oddsportal.com/soccer/spain/tercera-division-group-7/mostoles-cf-leganes-x8YJ7vbQ
03.03.2021,2021,denmark,superliga,FC Copenhagen,Vejle,1.53,4.33,6.05,1.78,2.11,1.86,1.91,https://www.oddsportal.com/soccer/denmark/superliga/fc-copenhagen-vejle-tORp90Eo
03.03.2021,2021,italy,serie-c-group-b,Modena,Imolese,1.65,3.55,5.18,2.02,1.79,1.94,1.79,https://www.oddsportal.com/soccer/italy/serie-c-group-b/modena-imolese-jgao648o
03.03.2021,2021,hungary,otp-bank-liga,MOL Fehervar,Paks,2.02,3.62,3.32,1.68,2.18,1.57,2.27,https://www.oddsportal.com/soccer/hungary/otp-bank-liga/mol-fehervar-fc-paks-dnSIA5aB
03.03.2021,2021,italy,serie-a,AC Milan,Udinese,1.85,3.64,4.63,1.85,2.03,1.72,2.11,https://www.oddsportal.com/soccer/italy/serie-a/ac-milan-udinese-UZvdcCIo
03.03.2021,2021,italy,serie-a,Sassuolo,Napoli,3.74,3.57,2.09,1.73,2.21,1.59,2.35,https://www.oddsportal.com/soccer/italy/serie-a/sassuolo-napoli-0KGYuBmB
03.03.2021,2021,england,championship,Watford,Wycombe,1.37,5.09,8.76,1.74,2.18,2.02,1.77,https://www.oddsportal.com/soccer/england/championship/watford-wycombe-xjFSvDP8
03.03.2021,2021,spain,segunda-division-b-group-2,Barakaldo,Amorebieta,2.72,3.1,2.56,1.88,1.92,1.65,2.1,https://www.oddsportal.com/soccer/spain/segunda-division-b-group-2/barakaldo-amorebieta-Qcrspjgr
03.03.2021,2021,england,championship,Norwich,Brentford,2.26,3.29,3.39,1.91,1.96,1.68,2.15,https://www.oddsportal.com/soccer/england/championship/norwich-brentford-WhOxIkIe
03.03.2021,2021,italy,serie-c-group-c,Paganese,Viterbese,2.44,2.99,2.98,2.24,1.64,1.87,1.85,https://www.oddsportal.com/soccer/italy/serie-c-group-c/paganese-viterbese-6T7Mxtwm
03.03.2021,2021,israel,ligat-ha-al,Maccabi Petah Tikva,Netanya,2.63,3.1,2.7,2.38,1.58,1.97,1.77,https://www.oddsportal.com/soccer/israel/ligat-ha-al/maccabi-petah-tikva-netanya-My29eevq
03.03.2021,2021,spain,tercera-division-group-17,Malatya,Ofspor,1.75,3.4,4.14,2.10,1.71,1.79,1.91,https://www.oddsportal.com/soccer/spain/tercera-division-group-17/zaragoza-cf-illueca-nm1Py3kO
03.03.2021,2021,thailand,thai-league-1,Bangkok Utd,Nakhon Ratchasima,1.49,4.24,5.61,1.66,2.19,1.74,2.0,https://www.oddsportal.com/soccer/thailand/thai-league-1/bangkok-utd-nakhon-ratchasima-0pQJL0Ui
03.03.2021,2021,spain,segunda-division-b-group-1,Inglewood Utd (Aus),Perth Glory U21 (Aus),4.75,4.33,1.55,2.23,1.65,2.0,1.74,https://www.oddsportal.com/soccer/spain/segunda-division-b-group-1/numancia-r-oviedo-tfQlqejb
03.03.2021,2021,italy,serie-c-group-c,Catanzaro,Avellino,2.65,2.97,2.75,2.25,1.64,1.88,1.85,https://www.oddsportal.com/soccer/italy/serie-c-group-c/catanzaro-avellino-tQObN0w0
03.03.2021,2021,turkey,3-lig-group-1,Cankaya FK,Kemerspor 2003,2.4,3.12,2.85,2.26,1.61,1.88,1.83,https://www.oddsportal.com/soccer/turkey/3-lig-group-1/cankaya-fk-kemerspor-2003-Ak6DonBC
03.03.2021,2021,brazil,campeonato-gaucho,Aimore,Esportivo,2.17,3.21,3.18,2.19,1.65,1.88,1.84,https://www.oddsportal.com/soccer/brazil/campeonato-gaucho/aimore-esportivo-bento-goncalves-2H26tSQ2
03.03.2021,2021,spain,segunda-division-b-group-4,Las Palmas B,Recreativo Huelva,2.64,2.77,2.93,2.26,1.66,1.86,1.86,https://www.oddsportal.com/soccer/spain/segunda-division-b-group-4/las-palmas-recreativo-huelva-zHcBQN85
03.03.2021,2021,brazil,campeonato-paulista,Inter de Limeira,Sao Paulo,6.51,3.9,1.52,2.19,1.70,2.22,1.62,https://www.oddsportal.com/soccer/brazil/campeonato-paulista/internacional-de-limeira-sao-paulo-j7x89rXM
03.03.2021,2021,spain,segunda-division-b-group-5,Real Madrid B,Rayo Majadahonda,2.34,3.21,2.86,2.09,1.73,1.79,1.93,https://www.oddsportal.com/soccer/spain/segunda-division-b-group-5/real-madrid-rayo-majadahonda-r9BNfcbP
03.03.2021,2021,turkey,super-lig,Kayserispor,Rizespor,2.43,3.26,3.08,2.30,1.66,1.94,1.84,https://www.oddsportal.com/soccer/turkey/super-lig/kayserispor-rizespor-vqmClHMt
03.03.2021,2021,hungary,merkantil-bank-liga,Debreceni EAC,Gyirmot,5.05,3.97,1.56,1.67,2.16,1.68,2.05,https://www.oddsportal.com/soccer/hungary/merkantil-bank-liga/debreceni-eac-gyirmot-fc-gyor-63S577wo
03.03.2021,2021,england,premier-league,Crystal Palace,Manchester Utd,7.7,4.76,1.45,1.79,2.09,1.98,1.81,https://www.oddsportal.com/soccer/england/premier-league/crystal-palace-manchester-united-Aw4picf0
03.03.2021,2021,poland,polish-cup,Chojniczanka,Cracovia,6.73,4.31,1.45,1.84,1.99,2.01,1.76,https://www.oddsportal.com/soccer/poland/polish-cup/chojniczanka-cracovia-OUXuNgf5
03.03.2021,2021,italy,serie-c-group-b,Legnago Salus,Carpi,2.27,3.07,3.19,2.21,1.66,1.88,1.85,https://www.oddsportal.com/soccer/italy/serie-c-group-b/legnago-salus-carpi-fDIZ09W5
03.03.2021,2021,spain,tercera-division-group-5,Santfeliuenc,Castelldefels,2.6,3.11,2.6,2.20,1.63,1.8,1.9,https://www.oddsportal.com/soccer/spain/tercera-division-group-5/santfeliuenc-ue-castelldefels-rRYXMdO4
03.03.2021,2021,brazil,campeonato-gaucho,Gremio,Brasil de Pelotas,1.62,3.64,5.27,2.20,1.67,2.12,1.66,https://www.oddsportal.com/soccer/brazil/campeonato-gaucho/gremio-brasil-de-pelotas-hnLFJ4Jk
03.03.2021,2021,spain,tercera-division-group-6,Novelda CF,CF Intercity,6.19,3.94,1.47,1.99,1.79,1.99,1.73,https://www.oddsportal.com/soccer/spain/tercera-division-group-6/novelda-cf-cf-intercity-nLjIQZih
03.03.2021,2021,france,ligue-1,Lyon,Rennes,1.61,4.3,5.57,1.66,2.30,1.7,2.13,https://www.oddsportal.com/soccer/france/ligue-1/lyon-rennes-EXNvAsWO
03.03.2021,2021,brazil,campeonato-catarinense,Avai,Figueirense,1.45,3.82,8.08,2.75,1.43,2.75,1.4,https://www.oddsportal.com/soccer/brazil/campeonato-catarinense/avai-figueirense-MyKFGMAC
03.03.2021,2021,serbia,super-liga,Cukaricki,Metalac,1.32,4.79,8.1,1.72,2.07,2.18,1.65,https://www.oddsportal.com/soccer/serbia/super-liga/cukaricki-metalac-p8tMlCwJ
03.03.2021,2021,thailand,thai-league-2,Chiangmai Utd,Phrae,1.47,4.13,5.99,1.83,1.96,1.87,1.84,https://www.oddsportal.com/soccer/thailand/thai-league-2/chiangmai-united-phrae-united-CQfPlSBt
03.03.2021,2021,spain,tercera-division-group-18,Manzanares,La Roda,2.41,3.15,2.78,2.19,1.64,1.83,1.87,https://www.oddsportal.com/soccer/spain/tercera-division-group-18/manzanares-la-roda-v1taiPmp
03.03.2021,2021,tunisia,ligue-professionnelle-1,JS Kairouan,Olympique Beja,4.03,3.01,1.99,2.69,1.46,2.21,1.6,https://www.oddsportal.com/soccer/tunisia/ligue-professionnelle-1/js-kairouan-olympique-beja-d8mNbGfB
03.03.2021,2021,italy,serie-a,Benevento,Verona,3.35,3.3,2.31,1.97,1.90,1.74,2.09,https://www.oddsportal.com/soccer/italy/serie-a/benevento-verona-8Qw0dWXi
03.03.2021,2021,turkey,super-lig,Sivasspor,Hatayspor,2.4,3.25,3.13,2.23,1.70,1.89,1.89,https://www.oddsportal.com/soccer/turkey/super-lig/sivasspor-hatayspor-4jYyqDjI
03.03.2021,2021,azerbaijan,premier-league,San Rafael,Sant Jordi,3.0,3.23,2.26,1.87,1.91,2.06,1.71,https://www.oddsportal.com/soccer/azerbaijan/premier-league/neftci-baku-sabah-baku-KQxTd6lK
03.03.2021,2021,england,championship,Stoke,Swansea,2.6,3.09,3.0,2.60,1.53,2.12,1.7,https://www.oddsportal.com/soccer/england/championship/stoke-city-swansea-CbUGNEkA
03.03.2021,2021,france,ligue-1,Nantes,Reims,2.53,2.99,3.25,2.56,1.53,2.08,1.74,https://www.oddsportal.com/soccer/france/ligue-1/nantes-reims-d6UpT4Wn
03.03.2021,2021,europe,champions-league-women,Floreat Athena (Aus),Sorrento (Aus),1.38,5.15,5.82,1.59,2.36,1.91,1.83,https://www.oddsportal.com/soccer/europe/champions-league-women/rosengard-st-polten-nD6nZ7JI
03.03.2021,2021,tanzania,ligi-kuu-bara,Balcatta (Aus),Perth SC (Aus),4.89,4.78,1.48,3.01,1.33,2.38,1.54,https://www.oddsportal.com/soccer/tanzania/ligi-kuu-bara/kagera-sugar-azam-6FItIyq0
03.03.2021,2021,germany,3-liga,Uerdingen,Ingolstadt,4.1,3.33,1.91,2.11,1.76,1.89,1.86,https://www.oddsportal.com/soccer/germany/3-liga/uerdingen-ingolstadt-O8CqRiYc
03.03.2021,2021,serbia,super-liga,TSC Backa Topola,FK Crvena zvezda,7.71,4.72,1.35,1.73,2.07,2.02,1.75,https://www.oddsportal.com/soccer/serbia/super-liga/tsc-backa-topola-crvena-zvezda-MPP4DeGJ
03.03.2021,2021,europe,champions-league-women,Manchester City W,Fiorentina W,1.06,14.0,25.5,1.20,4.01,2.4,1.45,https://www.oddsportal.com/soccer/europe/champions-league-women/manchester-city-fiorentina-0dr5MUZC
03.03.2021,2021,england,championship,Bristol City,Bournemouth,4.23,3.62,1.89,2.03,1.85,1.87,1.91,https://www.oddsportal.com/soccer/england/championship/bristol-city-bournemouth-lUYXIV2k
03.03.2021,2021,guatemala,liga-nacional,Guastatoya,Deportivo Achuapa,1.45,4.05,6.55,1.98,1.81,2.07,1.69,https://www.oddsportal.com/soccer/guatemala/liga-nacional/guastatoya-deportivo-achuapa-t0ZWCnDm
03.03.2021,2021,japan,ybc-levain-cup,Kashima Antlers,Sagan Tosu,1.67,3.76,5.02,2.00,1.83,1.94,1.82,https://www.oddsportal.com/soccer/japan/ybc-levain-cup/kashima-antlers-sagan-tosu-SOJdturf
03.03.2021,2021,belgium,1b-pro-league,RWDM,Seraing,2.64,3.75,2.41,1.52,2.47,1.46,2.65,https://www.oddsportal.com/soccer/belgium/1b-pro-league/rwd-molenbeek-rfc-seraing-YXAX0hJD
03.03.2021,2021,south-africa,premier-league,Chippa Utd.,Cape Town City,3.2,3.03,2.28,2.30,1.60,1.95,1.79,https://www.oddsportal.com/soccer/south-africa/premier-league/chippa-utd-cape-town-city-ETJ71dMn
03.03.2021,2021,greece,greek-cup,Panathinaikos,Giannina,1.45,4.15,7.54,2.15,1.72,2.33,1.57,https://www.oddsportal.com/soccer/greece/greek-cup/panathinaikos-giannina-zV0whG0k
03.03.2021,2021,tanzania,ligi-kuu-bara,Ruvu Shooting,Dodoma Jiji,2.17,2.67,3.91,3.08,1.30,2.43,1.51,https://www.oddsportal.com/soccer/tanzania/ligi-kuu-bara/ruvu-shooting-dodoma-jiji-tYAgFZSI
03.03.2021,2021,russia,youth-league,FK Rostov U19,Arsenal Tula U19,2.35,3.52,2.71,1.82,2.03,1.65,2.17,https://www.oddsportal.com/soccer/russia/youth-league/fk-rostov-arsenal-tula-pj3SAttL
03.03.2021,2021,england,professional-development-league,Wigan U23,Crewe U23,1.53,4.28,4.89,1.47,2.47,1.55,2.25,https://www.oddsportal.com/soccer/england/professional-development-league/wigan-crewe-ARkaUGUl
03.03.2021,2021,italy,serie-d-group-i,Cittanovese,Paterno,2.09,3.28,3.32,2.15,1.70,1.85,1.85,https://www.oddsportal.com/soccer/italy/serie-d-group-i/cittanovese-paterno-tf6dspqJ
03.03.2021,2021,guatemala,liga-nacional,Santa Lucia,Xelaju,1.98,3.24,3.64,2.24,1.62,1.95,1.77,https://www.oddsportal.com/soccer/guatemala/liga-nacional/santa-lucia-xelaju-EDXvBQs0
03.03.2021,2021,england,championship,QPR,Barnsley,2.88,3.34,2.53,2.12,1.78,1.82,1.96,https://www.oddsportal.com/soccer/england/championship/qpr-barnsley-pdStH9X1
03.03.2021,2021,azerbaijan,premier-league,Sumqayit,Zira,3.15,3.1,2.27,2.32,1.59,1.96,1.77,https://www.oddsportal.com/soccer/azerbaijan/premier-league/sumqayit-fk-zira-fk-tzvPcnZD
03.03.2021,2021,belgium,1b-pro-league,Club Brugge KV U23,Westerlo,5.29,4.44,1.55,1.52,2.49,1.61,2.27,https://www.oddsportal.com/soccer/belgium/1b-pro-league/club-brugge-westerlo-lI4Jk1MO
03.03.2021,2021,thailand,thai-league-2,Customs Utd,Ayutthaya Utd,3.07,3.32,2.15,1.87,1.89,1.66,2.09,https://www.oddsportal.com/soccer/thailand/thai-league-2/customs-utd-ayutthaya-united-lIAFUOQO
03.03.2021,2021,turkey,3-lig-group-1,Hopaspor,Arnavutkoy Bl.,2.47,2.95,2.95,2.13,1.68,1.69,2.04,https://www.oddsportal.com/soccer/turkey/3-lig-group-1/hopaspor-arnavutkoy-bl-r34LqQuP
03.03.2021,2021,malta,fa-trophy,Senglea Athletics,Valletta,6.15,4.73,1.4,1.42,2.61,1.59,2.21,https://www.oddsportal.com/soccer/malta/fa-trophy/senglea-athletics-valletta-KYzAU9zt
03.03.2021,2021,zambia,super-league,Buildcon,Power Dynamos,2.44,2.75,3.03,2.90,1.35,2.25,1.57,https://www.oddsportal.com/soccer/zambia/super-league/buildcon-power-dynamos-8YsCOdDg
03.03.2021,2021,thailand,thai-league-2,Nakhon Pathom,Lampang,1.25,5.72,9.07,1.55,2.27,1.85,1.88,https://www.oddsportal.com/soccer/thailand/thai-league-2/nakhon-pathom-lampang-f-c-ARBBV4BI
03.03.2021,2021,germany,dfb-pokal,RW Essen,Holstein Kiel,5.03,3.68,1.75,1.80,2.10,1.74,2.06,https://www.oddsportal.com/soccer/germany/dfb-pokal/rw-essen-holstein-kiel-WGvivORt
03.03.2021,2021,finland,suomen-cup,Mikkelin,JIPPO,2.66,3.51,2.4,1.79,2.02,1.62,2.16,https://www.oddsportal.com/soccer/finland/suomen-cup/mikkelin-jippo-C4iAwbSN
03.03.2021,2021,brazil,campeonato-carioca,Macae,Bangu,2.06,3.18,3.74,2.49,1.55,2.08,1.71,https://www.oddsportal.com/soccer/brazil/campeonato-carioca/macae-bangu-2iaFjgDe
03.03.2021,2021,italy,serie-d-group-g,Muravera,Latina,2.65,3.22,2.51,2.11,1.73,1.78,1.92,https://www.oddsportal.com/soccer/italy/serie-d-group-g/muravera-latina-69X46Ilc
03.03.2021,2021,italy,serie-c-group-b,Fermana,Cesena,2.84,3.02,2.52,2.14,1.71,1.8,1.93,https://www.oddsportal.com/soccer/italy/serie-c-group-b/fermana-cesena-Y3Hw0ToC
03.03.2021,2021,hungary,merkantil-bank-liga,Djoliba,CO Bamako,1.79,3.25,4.57,1.83,1.94,1.86,1.87,https://www.oddsportal.com/soccer/hungary/merkantil-bank-liga/gyor-kazincbarcikai-tb2rLQ7p
03.03.2021,2021,italy,serie-c-group-b,Vis Pesaro,FeralpiSalo,3.17,3.07,2.28,2.19,1.67,1.86,1.87,https://www.oddsportal.com/soccer/italy/serie-c-group-b/vis-pesaro-feralpisalo-0Qmzam1I
03.03.2021,2021,england,premier-league,Sheffield Utd,Aston Villa,3.75,3.53,2.08,2.16,1.74,1.91,1.89,https://www.oddsportal.com/soccer/england/premier-league/sheffield-utd-aston-villa-YBkuDvHJ
03.03.2021,2021,italy,serie-c-group-a,Juventus U23,Novara,2.67,2.99,2.69,2.09,1.74,1.77,1.97,https://www.oddsportal.com/soccer/italy/serie-c-group-a/juventus-novara-dES9HZ01
03.03.2021,2021,spain,primera-division-women,Dep. La Coruna W,Huelva W,2.17,3.55,2.9,1.69,2.15,1.52,2.3,https://www.oddsportal.com/soccer/spain/primera-division-women/dep-la-coruna-huelva-IJVN6opa
03.03.2021,2021,malta,fa-trophy,Santa Lucia,Mosta,2.45,3.61,2.48,1.51,2.50,1.43,2.63,https://www.oddsportal.com/soccer/malta/fa-trophy/santa-lucia-mosta-fc-rDa49Q4U
03.03.2021,2021,qatar,crown-prince-cup,Al Sailiya,Al Arabi,3.16,3.63,2.03,1.66,2.22,1.55,2.3,https://www.oddsportal.com/soccer/qatar/crown-prince-cup/al-sailiya-al-arabi-KdLLywZ0
03.03.2021,2021,netherlands,knvb-beker,Rockingham City (Aus),Gwelup Croatia SC (Aus),4.67,4.58,1.52,1.40,2.93,1.63,2.24,https://www.oddsportal.com/soccer/netherlands/knvb-beker/heerenveen-ajax-8StIGK72
03.03.2021,2021,costa-rica,primera-division,Sporting San Jose,Zeledon,2.28,3.38,2.95,1.95,1.86,1.71,2.05,https://www.oddsportal.com/soccer/costa-rica/primera-division/sporting-san-jose-zeledon-IaaYbgU0
03.03.2021,2021,austria,ofb-cup,Wolfsberger AC,LASK,4.08,3.89,1.81,1.67,2.25,1.63,2.24,https://www.oddsportal.com/soccer/austria/ofb-cup/wolfsberger-ac-lask-linz-4OZYxmST
03.03.2021,2021,germany,regionalliga-west,Alemannia Aachen,Preussen Munster,3.14,3.1,2.31,2.09,1.74,1.82,1.92,https://www.oddsportal.com/soccer/germany/regionalliga-west/alemannia-aachen-preussen-munster-O0Glzzm7
03.03.2021,2021,italy,serie-d-group-d,Forli,Real Forte Querceta,2.44,3.11,2.83,1.94,1.86,1.57,2.25,https://www.oddsportal.com/soccer/italy/serie-d-group-d/forli-fc-real-forte-querceta-S0mVzDJn
03.03.2021,2021,russia,youth-league,Zenit U19,CSKA Moscow U19,1.88,3.81,3.46,1.65,2.24,1.57,2.28,https://www.oddsportal.com/soccer/russia/youth-league/zenit-st-petersburg-cska-moscow-v5S7Ewan
03.03.2021,2021,germany,regionalliga-west,Struga Trim &amp; Lum,Pelister,1.64,3.72,4.28,1.91,1.88,1.75,2.01,https://www.oddsportal.com/soccer/germany/regionalliga-west/wuppertaler-fortuna-koln-GEFzAwZ1
03.03.2021,2021,saudi-arabia,division-1,Al Thuqbah,Najran,2.51,3.12,2.7,2.21,1.63,1.87,1.87,https://www.oddsportal.com/soccer/saudi-arabia/division-1/al-thuqbah-najran-feuSXktB
03.03.2021,2021,portugal,campeonato-de-portugal,Sporting B,Montijo,1.32,4.78,7.53,1.59,2.23,1.86,1.88,https://www.oddsportal.com/soccer/portugal/campeonato-de-portugal/sporting-lisbon-montijo-bqdd7Q3m
03.03.2021,2021,france,ligue-1,Nice,Nimes,1.77,3.93,4.64,1.83,2.03,1.78,2.02,https://www.oddsportal.com/soccer/france/ligue-1/nice-nimes-zcTlSOog
03.03.2021,2021,morocco,coupe-du-trone,IR Tanger,FAR Rabat,2.22,3.0,3.32,2.59,1.48,2.13,1.66,https://www.oddsportal.com/soccer/morocco/coupe-du-trone/ir-tanger-far-rabat-YZ30gOPh
03.03.2021,2021,scotland,premiership,Hamilton,St Johnstone,4.67,3.72,1.75,2.10,1.77,1.97,1.81,https://www.oddsportal.com/soccer/scotland/premiership/hamilton-st-johnstone-p0QsXaxf
03.03.2021,2021,portugal,liga-portugal-2,Black Stars,Korofina,3.77,2.94,2.08,2.42,1.59,2.07,1.73,https://www.oddsportal.com/soccer/portugal/liga-portugal-2/covilha-academico-viseu-QqmxVJaj
03.03.2021,2021,turkey,super-lig,Erzurum BB,Karagumruk,2.85,3.3,2.57,2.23,1.71,1.9,1.88,https://www.oddsportal.com/soccer/turkey/super-lig/erzurum-bb-f-karagumruk-xz1pgcEP
03.03.2021,2021,portugal,taca-de-portugal,FC Porto,Braga,1.84,3.86,4.11,1.86,2.00,1.75,2.03,https://www.oddsportal.com/soccer/portugal/taca-de-portugal/fc-porto-braga-fD2Z1FV0
03.03.2021,2021,england,championship,Sheffield Wed,Rotherham,2.39,3.21,3.21,2.30,1.67,1.95,1.83,https://www.oddsportal.com/soccer/england/championship/sheffield-wed-rotherham-baGOugA2
03.03.2021,2021,thailand,thai-league-1,Prachuap,Port MTI FC,3.48,3.7,1.93,1.62,2.27,1.55,2.31,https://www.oddsportal.com/soccer/thailand/thai-league-1/prachuap-port-mti-fc-AZPrGdbT
03.03.2021,2021,europe,champions-league-women,Wolfsburg W,LSK Kvinner W,1.03,18.07,23.1,1.21,4.14,2.55,1.45,https://www.oddsportal.com/soccer/europe/champions-league-women/wolfsburg-lsk-kvinner-vm3vyUl6
03.03.2021,2021,brazil,campeonato-baiano,Vitoria da Conquista,Doce Mel,1.64,3.8,4.72,1.84,1.95,1.78,1.97,https://www.oddsportal.com/soccer/brazil/campeonato-baiano/vitoria-da-conquista-doce-mel-KUxMmGuL
03.03.2021,2021,kazakhstan,super-cup,Tobol,K. Almaty,4.87,3.76,1.63,1.96,1.84,1.86,1.87,https://www.oddsportal.com/soccer/kazakhstan/super-cup/tobol-k-almaty-M5VOs9y2
03.03.2021,2021,thailand,thai-league-2,Nong Bua Pitchaya,Chiangmai FC,1.62,3.85,4.7,1.76,2.04,1.74,1.97,https://www.oddsportal.com/soccer/thailand/thai-league-2/nong-bua-pitchaya-chiangmai-fc-pvgXn6tg
03.03.2021,2021,luxembourg,national-division,AS Nianan,Sonni,2.99,2.97,2.41,1.58,2.32,1.51,2.34,https://www.oddsportal.com/soccer/luxembourg/national-division/union-titus-petange-ettelbruck-OEuGHs4T
03.03.2021,2021,turkey,3-lig-group-2,Tepecik,Ceyhanspor,2.02,3.08,3.69,2.25,1.61,1.95,1.79,https://www.oddsportal.com/soccer/turkey/3-lig-group-2/tepecik-ceyhanspor-hGIZ3wKA
03.03.2021,2021,spain,segunda-division-b-group-5,Olympia Warriors 2 (Aus),University of Tasmania (Aus),2.39,3.98,2.39,1.98,1.81,1.86,1.86,https://www.oddsportal.com/soccer/spain/segunda-division-b-group-5/baleares-navalcarnero-0SSnaCkB
03.03.2021,2021,serbia,super-liga,Napredak,Rad Beograd,1.92,3.11,4.23,2.45,1.53,2.17,1.64,https://www.oddsportal.com/soccer/serbia/super-liga/napredak-rad-beograd-bivAiEg0
03.03.2021,2021,france,ligue-1,Lille,Marseille,1.74,3.7,5.54,2.43,1.60,2.24,1.64,https://www.oddsportal.com/soccer/france/ligue-1/lille-marseille-0UJzBNGI
03.03.2021,2021,brazil,campeonato-mineiro,Boa,Pouso Alegre,2.59,3.04,2.78,2.52,1.54,2.04,1.71,https://www.oddsportal.com/soccer/brazil/campeonato-mineiro/boa-pouso-alegre-422bjF0Q
03.03.2021,2021,italy,serie-c-group-a,Pro Vercelli,Pergolettese,1.67,3.66,4.81,1.97,1.84,1.86,1.87,https://www.oddsportal.com/soccer/italy/serie-c-group-a/pro-vercelli-pergolettese-z5RDGgG7
03.03.2021,2021,japan,ybc-levain-cup,Kashiwa Reysol,Yokohama FC,1.66,3.88,4.94,1.87,1.96,1.83,1.94,https://www.oddsportal.com/soccer/japan/ybc-levain-cup/kashiwa-reysol-yokohama-fc-0xI4vJC6
03.03.2021,2021,spain,tercera-division-group-3,Siete Villas,UD Samano,2.07,3.27,3.31,2.11,1.70,1.8,1.9,https://www.oddsportal.com/soccer/spain/tercera-division-group-3/cd-siete-villas-ud-samano-vwUYqmi6
03.03.2021,2021,honduras,liga-nacional,Real Sociedad,Olimpia,10.58,6.37,1.21,1.37,2.83,1.81,1.91,https://www.oddsportal.com/soccer/honduras/liga-nacional/real-sociedad-olimpia-rcRK6mNE
03.03.2021,2021,cyprus,division-2,Xylotympou,ASIL Lysi,2.33,3.29,2.72,1.97,1.75,1.81,1.94,https://www.oddsportal.com/soccer/cyprus/division-2/po-xylotympou-2006-asil-lysi-WSAc7qvD
03.03.2021,2021,brazil,campeonato-paulista,Sao Caetano,Bragantino,10.06,4.97,1.3,1.90,1.93,2.52,1.49,https://www.oddsportal.com/soccer/brazil/campeonato-paulista/sao-caetano-bragantino-GlAUQq2c
03.03.2021,2021,italy,serie-c-group-c,Casertana,Virtus Francavilla,2.2,3.11,3.31,2.18,1.67,1.86,1.86,https://www.oddsportal.com/soccer/italy/serie-c-group-c/casertana-virtus-francavilla-O4IHwMNt
03.03.2021,2021,germany,regionalliga-west,Lippstadt,Lotte,2.44,3.37,2.71,1.92,1.88,1.71,2.05,https://www.oddsportal.com/soccer/germany/regionalliga-west/lippstadt-lotte-OvuENd31
03.03.2021,2021,italy,serie-c-group-c,Monopoli,Bisceglie,1.93,3.26,3.9,2.11,1.73,1.87,1.86,https://www.oddsportal.com/soccer/italy/serie-c-group-c/monopoli-bisceglie-2cfzI38s
03.03.2021,2021,thailand,thai-league-2,Ranong,Thai Navy,2.03,3.29,3.45,1.86,1.92,1.62,2.1,https://www.oddsportal.com/soccer/thailand/thai-league-2/ranong-thai-navy-jNlbg83P
03.03.2021,2021,brazil,campeonato-pernambucano,Sport Recife,Salgueiro,1.81,3.39,4.06,2.11,1.71,1.93,1.81,https://www.oddsportal.com/soccer/brazil/campeonato-pernambucano/sport-recife-salgueiro-hjBRz3gl
03.03.2021,2021,russia,russian-cup,Ufa,Ural,2.88,2.9,2.93,2.72,1.49,2.18,1.67,https://www.oddsportal.com/soccer/russia/russian-cup/ufa-ural-rsaSIS12
03.03.2021,2021,brazil,campeonato-catarinense,Slavia Prague,Karlovy Vary,1.02,13.0,31.5,2.18,1.67,2.07,1.69,https://www.oddsportal.com/soccer/brazil/campeonato-catarinense/concordia-brusque-YZm4NhqP
03.03.2021,2021,malta,fa-trophy,Pembroke,Hibernians,8.13,5.65,1.26,1.33,2.96,1.63,2.14,https://www.oddsportal.com/soccer/malta/fa-trophy/pembroke-hibernians-WrBgoyXf
03.03.2021,2021,france,ligue-1,Tocantins,Capital FC,4.1,3.97,1.69,1.74,2.18,1.87,1.92,https://www.oddsportal.com/soccer/france/ligue-1/bordeaux-paris-sg-vFVRCqn6
